 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75
775,3176.006,1348.604,1074.854,835.271,1238.361,1361.823,1809.798,843.050,984.330,737.920,317.195,250.608,461.954,561.039,320.378,384.015,389.296,1456.492,1621.338,359.752,261.569,700.239,718.193,409.071,668.579,621.468,1561.466,335.190,254.620,961.327,765.742,689.631,964.701,1799.930,1358.203,1563.721,1492.879,1034.855,464.777,1590.947,1528.928,1014.606,882.059,1182.638,674.536,685.007,1081.202,1022.327,517.531,329.120,1327.283,1648.829,992.064,1032.882,1531.515,1185.691,1354.043,1881.423,1105.008,1718.459,685.356,1053.547,1335.953,178.890,417.978,339.687,206.058,217.191,124.305,1091.305,850.000,413.117,1107.372,931.366,411.125
776,3545.675,1860.776,1140.567,815.915,992.090,1206.228,1230.529,825.352,1072.530,535.681,423.701,256.904,529.989,581.178,230.689,202.382,231.978,1258.092,1690.799,296.091,157.579,563.796,596.000,353.944,575.610,549.649,1474.621,344.307,420.717,841.455,1131.568,731.802,874.055,2092.316,1298.015,1626.467,1241.297,964.031,551.473,1411.260,1345.340,1047.555,1281.844,967.831,937.028,562.262,1309.950,1206.691,457.049,477.259,1251.768,1094.791,963.736,750.857,885.646,1282.882,1512.319,1871.604,1728.383,1167.059,641.295,971.686,1010.457,224.022,645.684,220.726,130.964,246.293,174.232,880.448,678.820,270.481,1205.617,1078.693,473.156
777,3680.439,1558.172,922.994,1035.969,1084.331,1191.831,1334.510,741.604,862.778,482.478,318.123,187.892,472.724,594.811,134.351,357.382,463.437,1017.754,1884.013,307.839,214.231,667.468,480.993,335.190,704.384,515.836,1297.552,323.328,400.120,919.517,889.903,1037.459,1113.701,1836.918,1059.609,1748.820,1374.934,884.518,574.080,1054.220,1126.177,1280.387,978.156,1051.915,744.315,523.787,1049.790,1048.818,383.804,502.582,1234.442,1354.791,752.414,833.563,1439.788,1204.559,1428.021,1772.676,959.142,1470.867,714.682,1121.423,1064.488,236.147,585.838,265.343,317.525,110.631,127.505,924.810,699.829,307.844,1562.596,962.931,237.698
778,3824.529,1624.478,818.972,715.767,1010.880,1011.206,1497.952,704.013,887.389,649.283,282.091,237.867,529.259,595.106,244.635,325.118,508.289,962.669,1750.792,283.309,211.549,639.139,450.827,378.365,521.171,603.813,1506.569,391.577,320.801,1016.815,930.213,1076.072,991.803,1829.906,1389.812,1808.574,1324.659,1048.648,692.384,1280.533,1123.569,1366.987,1075.274,977.754,924.061,696.879,1071.059,1251.354,457.860,492.500,1390.406,1296.845,987.521,988.580,1139.434,1169.618,1714.220,1714.486,1309.683,1489.141,798.962,771.234,1241.891,237.949,541.941,203.075,187.799,154.650,137.326,942.781,777.239,179.286,1164.755,752.644,310.073
779,3828.631,1395.590,875.489,888.915,1305.392,1253.412,1578.837,805.943,906.676,585.805,622.591,247.313,512.966,410.733,116.514,298.221,479.015,1036.546,1915.494,347.409,200.492,503.721,617.700,339.230,662.854,543.959,1306.236,445.372,336.530,923.806,814.884,905.532,973.898,1984.450,1131.068,1391.885,1446.956,996.839,544.098,1427.973,1158.340,1327.555,860.370,1000.385,661.635,645.270,1221.571,726.727,426.077,422.038,1148.725,1136.209,790.029,770.849,1075.263,1278.901,1384.277,1599.739,1283.242,1554.037,629.356,883.022,1044.388,232.949,568.294,129.453,295.230,244.688,149.868,1319.400,690.222,130.364,1536.500,1239.030,165.354
780,3633.650,1298.149,937.753,678.209,1164.837,954.522,1070.346,681.969,841.195,696.407,492.364,215.512,642.167,612.583,208.649,304.007,435.926,1129.115,1520.117,240.452,257.256,685.517,469.173,381.611,559.835,432.556,1534.374,466.416,294.114,887.123,839.052,692.730,1043.961,2127.719,1460.594,1614.312,1347.681,629.902,500.071,1473.827,1204.850,1104.439,1029.644,722.569,610.812,355.965,1043.336,1130.409,378.161,448.639,1189.935,1125.504,639.493,935.042,1241.404,1315.434,1654.816,1680.360,1105.133,1555.407,590.099,1117.474,1060.915,269.500,686.772,136.721,218.252,205.662,137.032,1058.124,701.513,271.935,993.000,1087.792,304.417
781,4027.548,1360.746,1146.359,890.349,1167.349,1004.169,1439.731,766.308,822.103,566.062,389.656,163.524,701.931,312.061,130.014,293.390,476.933,1100.131,1846.701,274.817,311.954,592.065,637.847,342.897,537.665,479.193,1529.707,365.891,304.904,888.858,930.787,990.910,1079.378,1885.228,1192.805,1682.148,1382.945,894.228,471.643,1296.240,1172.621,1105.581,1015.348,1235.485,835.144,599.000,1121.807,1301.655,460.615,581.835,1401.181,1376.023,807.250,978.227,1113.697,1207.125,1643.674,1899.820,1385.250,1394.467,605.811,809.182,1124.171,168.978,736.140,200.811,360.029,271.777,136.974,1238.000,486.838,268.455,1596.149,1140.950,342.240
782,3974.255,1867.545,772.275,755.202,1247.584,1088.478,1461.769,722.031,817.162,727.071,462.727,308.928,322.063,587.750,262.149,379.206,419.207,1334.131,1758.903,312.952,263.364,564.478,529.960,337.000,742.963,505.731,1640.874,455.985,437.669,931.564,837.458,886.703,699.323,1775.392,1455.015,1877.754,1505.220,879.140,525.321,1467.427,1025.601,1134.871,1022.681,985.462,656.906,756.121,1018.227,1147.354,521.056,486.424,1091.246,1332.023,755.914,1065.311,1266.333,1092.612,1703.418,1495.568,1275.600,1074.548,670.697,999.387,1222.302,175.515,746.875,193.697,164.518,232.834,157.216,1199.886,698.513,357.662,1488.553,1209.139,326.135
783,3392.783,1521.388,904.275,614.287,1319.825,1187.912,1225.731,768.824,741.362,707.611,411.507,360.940,774.207,578.572,164.959,274.294,464.830,1180.723,1664.149,256.470,216.395,680.866,629.440,293.754,643.665,394.333,1639.316,344.168,237.512,823.137,922.968,1110.252,821.543,1716.936,1203.338,1421.926,1281.967,828.974,629.670,1224.240,915.229,1114.800,1155.311,953.600,679.939,636.546,1232.571,861.818,460.021,547.677,1285.457,1035.372,910.500,873.504,1144.323,1112.000,1547.894,1614.865,1083.233,1397.422,604.068,1165.153,1355.667,216.772,535.103,300.557,214.000,172.592,150.553,886.762,483.419,205.442,1328.308,955.921,259.344
784,3615.732,1950.298,1037.006,843.907,1213.765,1154.500,1239.346,831.371,708.978,491.876,415.909,251.759,472.161,543.633,209.676,306.316,558.874,1099.115,1746.604,308.613,245.974,631.886,656.580,370.230,585.128,614.088,1440.103,261.109,411.747,814.611,856.206,812.757,830.811,1926.719,1282.090,1338.500,1421.484,870.964,681.357,1244.573,1186.013,1190.748,1078.659,995.608,692.144,484.695,1230.076,1161.945,472.469,603.861,1318.884,1131.643,759.800,1186.244,1443.222,1425.395,1581.071,1955.261,1243.283,1370.244,501.735,955.577,1118.961,178.875,582.596,247.632,179.504,213.306,153.000,907.800,706.744,191.545,1482.808,1262.208,308.406
785,3764.841,1796.448,948.871,690.891,1151.422,1369.338,1238.577,775.956,905.492,719.345,400.403,260.717,482.799,525.100,329.703,403.265,333.644,1152.692,1759.396,325.478,218.292,529.940,615.247,385.746,508.323,513.895,1234.098,320.007,313.259,844.848,918.110,931.009,897.969,1942.328,1366.789,1163.123,1423.121,790.306,518.188,1471.073,984.105,1516.232,955.518,947.231,803.983,510.092,1095.613,1194.436,361.140,433.956,1166.051,1479.868,780.614,864.655,1228.545,1002.401,1445.177,1533.342,1024.300,1550.096,615.174,806.825,1353.240,172.007,538.022,243.756,229.309,206.745,102.500,1161.838,574.769,258.442,1525.532,1033.624,455.542
786,3514.917,1595.552,1089.933,525.078,1247.494,1041.882,1385.471,811.377,664.405,456.319,544.552,275.663,580.914,646.239,136.230,250.294,466.126,1249.200,1549.870,395.109,152.831,663.403,554.680,332.325,542.665,467.164,1377.810,583.920,481.795,740.725,913.097,862.982,1026.087,2054.696,1371.662,1566.246,1241.132,868.979,609.402,1663.047,807.856,982.219,1060.585,738.646,626.177,644.028,1139.395,1285.291,385.776,387.829,1016.391,1176.915,995.950,972.126,1014.263,974.158,1208.234,1646.856,1473.600,1157.615,541.386,1024.146,1449.519,123.522,501.235,307.975,291.532,224.561,189.600,883.943,603.333,250.312,1332.457,1123.871,301.781
787,3800.070,1640.433,907.719,537.558,1005.849,1132.110,1327.644,618.057,800.259,495.929,570.734,168.657,423.218,442.367,238.446,383.346,417.074,1237.800,1621.890,305.661,294.169,640.776,631.127,267.905,618.982,559.942,1659.569,421.022,377.434,831.071,889.452,928.532,946.984,2123.743,1577.722,1406.959,1595.604,967.643,731.304,1457.393,1065.235,1322.845,1128.889,1199.700,637.740,636.270,1237.689,1268.955,472.629,411.044,1074.652,962.977,731.257,1143.882,1218.990,1143.888,1457.277,1402.396,1585.867,1607.341,605.901,1064.248,1079.070,235.699,721.309,147.816,346.216,225.994,102.326,1035.781,642.017,313.493,1241.628,1204.564,368.271
788,3819.981,1747.164,1033.534,722.419,1226.789,1268.147,1510.462,910.509,821.038,833.850,427.526,301.078,490.144,640.494,313.203,382.926,380.807,1277.285,1912.604,245.013,234.400,626.701,733.007,353.222,607.476,437.181,1462.517,429.161,467.374,819.232,693.277,749.550,1007.441,2071.135,1567.992,1579.721,1638.154,1036.451,739.464,1178.453,1003.817,1082.806,1324.326,1324.738,957.751,612.816,1249.034,985.309,497.203,596.842,1117.015,1015.922,776.486,806.126,1484.151,945.066,1616.589,1444.135,1517.333,1284.222,585.008,1054.504,1000.543,314.441,625.081,170.572,274.180,97.325,208.247,921.000,434.453,154.948,1459.904,1004.198,365.302
789,3532.388,1624.664,1300.242,546.457,955.434,1105.728,1052.779,685.000,845.741,555.646,392.558,201.018,525.920,470.528,171.784,287.110,386.348,930.431,1528.130,370.948,208.318,565.393,641.340,244.238,572.841,692.690,1351.270,476.788,310.331,900.431,672.277,846.333,790.079,1874.164,1196.075,1667.016,1064.077,824.342,561.438,1446.940,1169.503,1040.110,1024.141,857.269,719.801,641.028,1348.849,946.773,523.692,515.025,1263.870,954.977,867.721,1018.563,1063.111,1009.263,1563.709,1504.748,1180.975,1347.607,405.992,1058.883,1049.853,167.265,731.551,172.811,211.619,165.771,160.453,982.562,556.897,178.870,1305.319,1067.475,414.927
790,3753.229,1940.321,846.180,828.736,1182.078,1224.743,1200.385,573.566,858.162,642.354,551.461,314.578,572.167,548.022,230.338,332.228,516.007,1051.785,2282.955,233.365,205.149,730.786,640.887,325.762,646.665,663.105,1497.247,436.321,361.777,1039.133,1014.877,924.658,855.449,1620.591,1462.060,1996.418,1514.604,1035.166,581.759,1279.173,1197.150,1263.387,880.756,821.523,602.072,728.014,1225.328,1008.009,456.413,382.715,1327.841,1339.473,880.407,913.521,1231.333,1150.237,1074.376,1397.279,1692.117,1389.022,422.553,1274.270,1187.209,338.603,456.515,164.184,204.043,181.624,152.163,997.933,386.368,351.507,1379.362,820.158,321.031
791,3843.401,1489.612,1200.843,759.194,1204.837,1126.177,1039.904,662.711,717.103,411.053,582.656,325.741,503.603,381.233,248.946,304.794,668.919,1098.954,1662.201,380.661,302.867,583.438,698.640,224.167,668.451,481.170,1439.977,495.438,304.380,870.545,688.161,942.432,848.622,1603.696,1332.812,1807.484,1103.121,907.596,514.455,1160.213,1057.823,1142.903,899.459,780.992,752.293,589.709,1500.092,892.036,444.685,496.044,1162.949,1362.202,682.314,1036.950,1071.323,1420.849,1396.021,1581.252,1211.783,1122.741,697.811,1244.336,1241.442,161.610,595.919,176.284,211.964,252.108,159.695,925.657,727.624,281.000,1468.319,758.287,549.062
792,3444.458,1356.746,933.079,823.946,982.952,1136.316,1008.500,856.849,770.292,659.035,377.909,226.265,533.402,608.072,211.014,354.801,391.644,1027.092,1734.851,328.670,192.215,657.592,740.627,319.373,581.835,632.246,1388.609,466.730,304.524,849.270,763.329,832.243,691.685,1829.854,1271.211,1635.598,1471.505,826.301,457.938,1201.587,1152.980,1135.903,863.637,912.431,764.315,695.007,1053.034,1136.727,460.706,481.247,1254.985,1059.620,919.979,896.563,1394.010,1238.178,1549.121,1319.712,1221.633,1211.437,654.992,1267.672,1211.884,173.868,543.412,271.483,157.935,281.261,190.379,929.324,598.094,282.104,1298.064,924.881,277.312
793,3842.847,1782.754,1069.933,821.279,1094.572,1069.331,1292.808,808.610,761.470,563.124,472.545,279.012,408.218,564.178,200.500,398.654,274.511,812.915,1818.740,243.339,236.179,848.662,624.720,411.675,527.598,662.111,1479.184,421.701,417.157,838.009,796.935,1333.396,859.276,1883.509,1110.797,1704.229,1389.330,789.031,444.464,1565.387,1050.660,1168.426,1003.815,919.654,653.657,548.681,1252.177,1057.245,435.336,421.601,1343.043,1532.837,935.629,967.193,1000.899,1170.230,1527.199,1749.964,1329.400,1376.000,520.068,789.299,1031.349,202.456,477.059,234.667,226.683,168.478,123.195,1150.229,783.974,222.922,1233.011,850.356,344.688
794,3490.516,1489.164,979.455,759.682,1253.241,1210.853,1523.298,723.641,882.649,593.575,290.266,235.114,547.121,523.956,329.203,272.926,452.711,1087.669,1704.714,332.726,281.482,632.667,665.347,352.214,707.335,451.602,1350.511,337.730,280.928,1102.493,892.664,1071.315,987.150,1777.848,1293.218,1666.156,1188.143,924.316,409.920,1227.480,1068.431,855.110,1059.556,985.062,737.829,653.780,1346.597,972.909,375.063,521.690,1177.500,1363.403,1060.586,1023.756,1259.636,1117.539,1458.511,1682.342,1048.250,1406.563,679.674,1100.204,1034.225,153.154,658.176,287.702,213.849,211.268,247.453,1099.067,763.145,257.714,1278.181,1046.970,412.938
795,3570.936,1231.007,1139.303,757.364,1144.500,1245.927,1423.067,796.805,840.762,536.292,437.922,178.518,499.333,507.178,252.608,382.882,439.170,972.992,2031.779,296.074,349.682,646.259,719.993,454.897,657.531,433.673,1560.075,415.088,343.211,906.441,734.213,891.721,887.559,1995.035,1359.789,1296.598,1374.780,882.244,567.821,1227.073,891.163,1099.323,947.504,852.762,778.033,630.879,1430.672,1139.127,405.350,497.342,1344.515,1375.667,1090.257,747.933,1275.960,1098.046,1481.397,1721.658,1346.675,1366.378,521.356,985.073,1071.132,181.493,480.581,149.274,212.086,317.070,224.905,832.000,637.180,198.857,1224.447,906.238,419.969
796,3219.350,1720.313,1135.191,779.481,1252.319,1038.698,1538.327,687.541,719.459,455.265,425.487,110.536,478.667,548.467,339.527,374.051,483.637,1162.238,1453.247,373.526,263.000,626.945,434.373,423.254,599.835,554.164,1298.379,328.088,256.614,897.303,942.452,1017.595,972.488,1949.924,1479.083,1900.967,1265.681,833.731,522.777,1341.693,1250.758,1007.490,1032.652,809.762,750.337,578.227,1197.647,980.155,478.958,461.380,1426.855,1469.504,829.264,1020.832,1177.737,1210.388,1455.738,1507.541,1169.175,1228.430,688.492,1048.686,1395.643,399.382,511.610,162.100,216.158,254.312,144.416,1019.429,708.145,279.675,1414.851,992.465,477.302
797,3787.643,1620.515,1022.691,610.101,1210.295,1253.206,1378.385,753.371,674.541,440.150,412.214,195.464,476.080,395.939,181.716,330.000,447.163,882.362,2171.500,280.513,268.349,660.597,475.607,276.889,595.823,446.199,1414.282,542.832,292.741,879.953,849.768,951.550,877.614,1983.883,1375.406,1267.967,1347.516,959.104,518.929,1437.167,1145.059,1069.226,1132.770,859.392,556.956,605.440,1241.269,1015.564,481.364,412.297,1169.681,1100.109,806.136,889.706,953.535,1194.243,1402.489,1470.486,1309.250,1378.785,604.538,1016.569,1086.403,190.485,489.949,204.393,268.410,190.452,214.937,923.295,817.239,238.753,1128.308,1032.554,609.688
798,3299.497,1628.366,1010.376,877.333,1011.584,1231.618,1185.663,641.384,762.481,512.593,384.656,218.855,395.534,536.239,157.000,260.360,460.370,1312.277,1678.636,241.552,222.959,653.687,493.120,296.770,669.634,513.064,1345.776,360.715,216.886,858.787,794.013,874.910,1071.000,1982.550,1409.113,1587.992,1525.571,1070.078,745.536,1412.867,1188.954,1145.161,1158.244,1000.685,570.238,552.291,1245.891,1076.718,469.483,548.665,1474.688,1197.915,910.743,947.345,1540.646,1299.757,1497.837,1795.432,866.425,1552.844,840.303,1039.066,1033.659,250.875,570.787,289.497,265.295,143.134,144.600,945.838,560.393,351.493,1478.234,1068.119,331.531
799,3408.682,1594.552,1100.635,823.264,1125.319,1318.603,1222.096,754.943,1070.724,558.451,552.104,235.548,578.649,596.194,264.770,305.051,480.244,944.169,1603.383,338.487,237.605,475.552,841.993,235.802,571.341,604.228,1495.805,422.175,245.458,865.673,791.026,902.505,1174.543,2259.737,1282.977,1471.197,1312.143,717.917,586.125,1405.433,989.268,1084.039,1145.644,919.300,476.624,671.241,1265.891,1137.727,608.965,478.411,1114.935,1114.419,1015.607,993.025,1306.414,1236.020,1375.589,2011.658,1364.417,1197.526,851.439,885.292,1284.023,309.618,576.353,114.980,219.619,184.369,115.105,856.095,616.402,169.597,1467.351,1112.980,261.396
800,3710.000,1687.590,952.854,729.690,1161.572,1252.529,1096.510,629.107,714.584,537.080,466.448,286.639,519.563,497.111,248.149,379.199,409.089,1114.754,1582.071,311.591,246.831,659.423,528.073,295.508,552.329,509.772,1577.379,463.701,294.753,802.711,864.755,915.784,1177.890,2103.345,1133.150,1502.631,1421.132,1052.238,655.839,1075.580,1227.915,960.252,1310.948,894.023,701.873,543.149,1024.353,1270.982,443.483,458.196,1198.384,1160.899,763.650,1084.378,1219.465,1047.717,1481.787,1800.910,1315.900,1509.156,785.091,1064.467,1126.085,219.397,559.551,233.532,189.086,254.490,109.611,1079.124,994.684,274.662,1351.181,1124.723,336.229
801,3793.318,1588.030,1155.528,716.992,1352.910,1331.816,1199.587,691.855,871.324,552.522,387.214,348.874,538.224,490.506,317.919,305.287,413.081,1197.669,1639.162,366.443,267.703,709.129,611.553,301.103,542.951,542.222,1385.868,243.219,265.934,1000.976,596.535,887.874,864.213,1853.959,1302.910,1305.844,1601.868,907.026,591.991,1300.660,1175.693,1047.058,1182.296,1056.077,496.503,516.631,1117.277,1064.782,573.573,616.582,1109.507,1325.426,757.443,1056.622,927.909,1173.092,1265.752,1884.099,1280.242,1504.770,530.705,780.693,1210.132,183.838,744.860,190.035,232.583,95.013,114.226,1019.133,536.051,370.896,1227.457,1023.109,393.833
802,3329.306,1557.709,977.978,842.000,1014.940,1146.971,1477.606,734.950,867.562,449.911,505.675,315.289,617.310,550.433,342.878,200.132,572.111,1247.415,1703.065,311.178,203.354,713.114,622.733,462.325,490.768,451.129,1472.868,516.285,361.614,901.991,602.910,961.955,814.307,2104.006,1293.872,1425.074,1529.297,1126.958,686.205,1717.493,1122.268,1377.058,926.163,946.592,746.359,708.830,1154.235,1078.709,491.427,394.639,1043.094,1172.488,838.150,1050.513,1014.343,1345.007,1718.652,1844.595,1266.333,1485.911,577.076,1077.277,1134.512,264.221,679.647,266.154,268.525,210.752,185.026,1257.124,1018.684,175.597,1578.117,769.545,461.542
803,3429.280,1479.634,975.197,881.922,1084.512,1186.588,998.856,739.296,718.432,356.239,500.857,189.831,451.782,418.283,293.622,358.647,517.815,945.554,1660.649,258.717,283.964,716.363,529.133,463.397,597.518,558.105,1233.190,498.168,298.229,934.531,741.852,853.667,818.685,1938.521,1436.060,1402.410,1482.121,900.316,616.839,1349.487,804.660,1271.355,1142.015,1050.654,807.470,552.801,1186.017,1167.209,623.881,274.899,1174.971,1233.085,766.964,1089.403,1410.414,1103.013,1395.596,1834.243,1222.208,1339.830,700.689,1164.606,1117.225,160.103,500.632,307.463,269.324,132.153,90.621,1117.238,543.812,113.351,1304.808,913.881,372.750
804,3381.726,1798.157,1084.169,744.837,901.813,804.449,1124.798,809.742,1015.243,633.000,580.987,285.795,420.132,570.394,214.662,324.066,368.689,1186.292,1497.610,363.378,208.318,610.060,533.220,267.825,741.085,455.480,1446.368,506.423,460.759,852.578,882.194,918.423,1174.039,1848.947,1307.008,1605.180,1417.824,789.855,525.536,1257.120,900.654,922.664,1171.363,896.708,682.199,890.574,994.134,1044.100,323.350,583.165,1382.181,1246.000,792.064,1083.588,939.919,1217.842,1320.603,1422.901,919.067,1363.148,599.803,1033.161,1062.659,124.147,549.074,238.552,176.719,294.994,213.589,1077.419,588.137,234.805,1238.872,991.366,398.073
805,3677.675,1490.597,1026.708,673.915,1067.380,994.522,985.885,826.579,747.422,544.584,335.052,182.536,504.839,512.800,185.419,332.140,436.141,1044.492,1612.851,374.509,218.697,809.866,621.487,401.008,769.079,483.287,1552.793,436.197,486.759,891.498,994.910,1203.018,876.835,2035.205,1274.789,1684.057,1064.692,1127.565,566.232,1310.660,1138.758,1314.458,910.807,1013.285,964.215,589.496,1143.328,981.800,557.364,519.747,1360.630,1039.054,792.300,1044.992,1308.101,1231.013,1449.858,1734.207,1321.433,1704.704,568.379,994.182,1189.574,156.882,641.176,190.846,293.849,272.726,223.579,1030.457,682.932,288.143,1221.819,937.386,530.823
806,3699.032,1962.634,1030.090,685.876,1128.530,1202.934,1456.452,737.906,789.778,473.265,444.773,239.554,425.690,520.472,317.919,404.235,450.548,1172.846,1749.890,306.809,295.595,763.453,588.127,305.286,571.945,412.263,1432.264,329.796,414.837,976.488,855.652,1108.198,871.094,1846.889,1282.737,1768.746,1252.429,816.332,576.321,1532.847,1073.908,1299.265,1246.874,1131.608,798.177,531.078,1341.294,949.691,468.720,549.671,1265.087,1101.612,905.493,793.067,862.394,1077.046,1592.837,1669.279,1320.875,1396.778,696.258,1063.474,1216.729,199.750,528.529,134.478,179.432,220.096,171.137,1001.752,624.513,46.935,1227.372,577.604,368.885
807,3793.669,1628.500,1018.781,807.426,1065.374,1366.390,1152.481,684.182,733.530,587.637,453.214,191.801,595.713,640.533,286.419,420.544,355.711,1116.015,1999.792,264.609,402.149,676.388,614.040,325.659,521.909,539.099,1307.925,431.124,436.253,836.412,1050.329,1051.685,1027.323,1919.064,1438.940,1596.754,1511.813,904.187,412.679,1422.240,1095.987,1222.342,901.052,1112.031,647.127,499.000,948.403,1181.227,443.825,592.070,1103.935,858.240,991.143,908.723,1381.263,1171.401,1566.943,1528.739,1190.017,1346.793,592.341,1087.387,1179.310,253.051,444.434,170.697,257.770,254.535,105.089,1505.695,849.060,254.273,1087.457,979.188,420.177
808,3469.452,1607.328,1006.129,744.411,1118.337,1189.868,1737.375,680.774,978.384,582.248,617.747,292.922,584.115,494.439,335.203,346.860,398.356,871.523,1719.266,301.752,298.626,594.129,713.993,352.183,714.969,607.368,1357.511,405.292,362.259,807.777,986.813,963.000,909.654,2208.871,1235.917,1531.008,1304.879,896.311,601.679,1286.233,1028.078,1273.200,1138.533,770.623,808.470,435.312,1142.143,966.745,579.133,536.285,1359.565,1334.318,817.329,1091.134,1289.343,1105.664,1318.262,1571.423,1042.100,1531.682,481.515,1052.219,932.519,213.853,821.331,247.279,144.597,218.325,174.321,648.562,866.188,363.260,1274.457,911.455,438.104
809,3721.452,1992.298,898.910,895.853,1110.253,1083.684,1573.183,743.352,870.065,723.168,448.727,295.976,531.856,475.467,322.797,385.390,461.793,1137.908,1766.032,344.274,192.605,591.741,823.733,157.841,598.884,442.281,1316.080,352.336,462.235,851.341,786.381,1066.081,933.819,1881.825,1326.774,1699.082,1523.692,968.176,747.866,1473.387,1064.111,950.800,1010.370,969.454,798.807,583.957,1335.260,1029.236,427.552,455.278,1342.580,1181.984,713.107,888.227,1240.636,1207.349,1538.106,1496.261,1610.300,1437.511,747.288,999.175,1329.426,199.044,641.985,200.866,280.094,285.261,208.621,901.790,910.513,162.429,1053.638,1217.168,435.344
810,3518.745,1621.672,890.404,635.543,985.337,1127.368,1449.337,600.579,856.184,623.124,425.493,170.289,541.201,521.439,360.459,279.574,467.274,1178.892,1776.955,272.974,209.287,701.308,535.213,349.151,601.640,443.713,1265.851,358.985,292.494,846.744,931.200,1026.685,754.362,1977.298,1340.677,1677.992,1394.593,921.912,487.875,1341.033,1159.810,1135.600,1370.237,1055.323,811.138,590.752,1074.034,1189.646,389.993,425.475,1250.261,1550.442,777.179,1172.025,1226.677,1244.211,1706.972,1670.739,1278.450,1376.741,433.652,1321.248,1269.488,213.588,568.434,209.886,300.554,221.745,202.258,1064.010,649.974,194.610,1010.266,937.257,524.385
811,3976.732,1524.336,933.691,889.411,986.711,905.441,1843.712,715.824,631.022,655.018,411.201,228.952,556.948,501.822,374.689,289.250,352.096,934.092,2027.429,281.991,239.646,805.841,565.893,500.913,651.433,454.380,1343.580,298.482,367.355,848.152,889.690,907.414,921.843,1960.924,1455.669,1557.828,1782.110,873.746,843.188,1576.173,1089.882,1255.297,1298.941,960.885,687.066,425.085,1202.866,1067.327,309.161,459.165,1155.587,1578.070,920.643,775.219,1519.899,1229.822,1630.730,1717.027,1579.867,1374.207,975.061,958.489,1100.868,225.610,588.162,231.269,270.727,182.873,172.368,1120.924,764.863,186.493,1313.351,1060.416,446.479
